"","Observation","New.Date","Latitude","Longitude","Zonal.Winds","Meridional.Winds","Humidity","Air.Temp","Sea.Surface.Temp","diff","buoy","MonthN","new_elnino_1","new_elnino_2","new_elnino_3","new_elnino_4","new_elnino_5","new_elnino_6","new_elnino_7","new_elnino_8","new_elnino_9","new_elnino_10","new_elnino_11","new_elnino_12"
"1957",14615,1997-02-11,0,-140.02,-6.9,-0.7,79.6,25.07,25.76,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1958",14616,1997-02-12,0,-140.01,-6.8,-1.5,80.3,25.08,25.59,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1959",14617,1997-02-13,0,-140.01,-7.2,0.1,83.6,25.18,25.52,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1960",14618,1997-02-14,0.01,-140.02,-7.1,0.2,83.2,25.28,25.5,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1961",14619,1997-02-15,0,-140.02,-5.6,-1.6,85.5,25.16,25.59,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1962",14620,1997-02-16,0,-140.01,-7.1,-1.6,83.9,25.04,25.52,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1963",14621,1997-02-17,0.01,-140.01,-7.3,-1.7,80.5,25.08,25.53,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1964",14622,1997-02-18,0.01,-140.02,-7.2,-1.6,81.7,25.15,25.6,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1965",14623,1997-02-19,0.01,-140.02,-6.8,-1.7,81.6,25.15,25.64,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1966",14624,1997-02-20,0.01,-140.02,-6.7,-1.1,84.8,25.07,25.67,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1967",14625,1997-02-21,0,-140.02,-4.9,0.5,83.2,25.17,25.68,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1968",14626,1997-02-22,0,-140.02,-4,-0.3,84.9,25.07,25.81,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1969",14627,1997-02-23,-0.01,-140.02,-6.4,-0.9,85.7,25.24,25.62,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1970",14628,1997-02-24,-0.01,-140.03,-5.8,-0.5,85,25.2,25.49,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1971",14629,1997-02-25,0,-140.02,-5.1,-1.5,84.9,25.3,25.53,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1972",14630,1997-02-26,0,-140.02,-6.6,-2.4,87.9,25.25,25.42,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1973",14631,1997-02-27,0,-140.03,-7,-1.1,88.3,25.46,25.47,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1974",14632,1997-02-28,0,-140.03,-6.9,0.2,85.8,25.42,25.73,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
"1975",14633,1997-03-01,0,-140.03,-7.4,0.3,83.1,25.51,25.93,73,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1976",14634,1997-03-02,0,-140.03,-5.5,0.4,80.9,25.38,25.95,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1977",14635,1997-03-03,0,-140.03,-6.2,-0.5,82.7,25.49,25.97,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1978",14636,1997-03-04,0,-140.03,-7.1,-2.9,84.9,25.47,25.81,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1979",14637,1997-03-05,0,-140.04,-6.6,-1.7,86.1,25.38,25.7,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1980",14638,1997-03-06,0.01,-140.02,-5.8,-0.2,86.3,25.33,25.7,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1981",14639,1997-03-07,0.01,-140.01,-4.1,1.6,86.7,25.54,25.76,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1982",14640,1997-03-08,0.01,-140.02,-3.3,1.1,86.9,25.62,25.94,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1983",14641,1997-03-09,0.01,-140.02,-3.9,0,85.9,25.75,26.15,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1984",14642,1997-03-10,0.01,-140.02,-2.3,-2.5,86,25.84,26.22,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1985",14643,1997-03-11,0.01,-140.02,-2.9,-2.3,84.9,26.06,26.57,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1986",14644,1997-03-12,0.01,-140.01,-5.5,-1.7,86.3,25.98,26.58,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"1987",14679,1997-04-16,0.02,-139.93,-4.1,-1.5,81.1,26.88,27.03,104,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1988",14680,1997-04-17,0.02,-139.93,-3.1,-1.7,81.9,26.84,27.19,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1989",14681,1997-04-18,0.02,-139.93,-3,-1.8,81.4,26.97,27.35,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1990",14682,1997-04-19,0.02,-139.93,-3.8,-0.8,81.2,27.04,27.43,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1991",14683,1997-04-20,0.02,-139.93,-3.4,-0.4,80.4,27.09,27.48,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1992",14684,1997-04-21,0.02,-139.94,-2.8,1.1,81,27.15,27.63,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1993",14685,1997-04-22,0.02,-139.93,-1.4,0.1,81.3,27.03,27.7,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1994",14686,1997-04-23,0.02,-139.94,-3,1.1,82.6,26.58,27.76,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1995",14687,1997-04-24,0.02,-139.93,-3,1.8,82.3,26.72,27.41,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1996",14688,1997-04-25,0.02,-139.93,-3.9,0.5,81,27.28,27.54,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1997",14689,1997-04-26,0.02,-139.93,-4.2,1,80.1,27.41,27.6,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1998",14690,1997-04-27,0.02,-139.93,-5,-0.1,80.2,27.39,27.64,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"1999",14691,1997-04-28,0.01,-139.93,-2.8,-0.7,79,27.26,27.87,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"2000",14692,1997-04-29,0.02,-139.94,-3.8,0.8,77.1,27.44,28.03,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"2001",14693,1997-04-30,0.02,-139.93,-5.5,-0.3,78.9,27.56,27.8,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
"2002",14694,1997-05-01,0.02,-139.93,-4,-1.7,79.5,27.61,27.8,71,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2003",14695,1997-05-02,0.02,-139.93,-3.8,-2.5,80.3,27.65,27.88,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2004",14696,1997-05-03,0.02,-139.93,-4.9,-2,81.8,27.65,27.86,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2005",14697,1997-05-04,0.02,-139.93,-5.2,-0.3,83.1,27.63,27.88,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2006",14698,1997-05-05,0.02,-139.93,-5.4,0.7,83.9,27.68,27.88,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2007",14699,1997-05-06,0.02,-139.93,-3.5,-0.6,83.3,27.64,27.95,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2008",14700,1997-05-07,0.02,-139.93,-4.7,-0.3,82.9,27.65,28.03,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2009",14701,1997-05-08,0.02,-139.93,-4,0,81.6,27.77,28.13,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2010",14702,1997-05-09,0.02,-139.93,-2.6,1.4,79.8,27.93,28.31,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2011",14703,1997-05-10,0.02,-139.93,-2.5,1.1,81,27.8,28.38,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2012",14704,1997-05-11,0.02,-139.93,-3.5,-0.4,79.9,27.88,28.38,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2013",14705,1997-05-12,0.02,-139.93,-4.3,-1.2,84.7,27.34,28.22,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2014",14706,1997-05-13,0.02,-139.94,-6,-0.5,84,27.63,28.06,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2015",14707,1997-05-14,0.02,-139.93,-5.9,1.5,83,27.83,27.98,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2016",14708,1997-05-15,0.02,-139.93,-5.1,1.6,85.5,26.71,27.88,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2017",14709,1997-05-16,0.02,-139.93,-5.7,2.5,83,27.67,27.92,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2018",14710,1997-05-17,0.02,-139.94,-5.7,1.8,84.2,27.79,27.83,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2019",14711,1997-05-18,0.02,-139.94,-6.8,0.1,82.4,27.56,27.69,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2020",14712,1997-05-19,0.03,-139.94,-6.5,1.3,83.4,27.66,27.66,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2021",14713,1997-05-20,0.03,-139.94,-2.7,-0.6,80.8,27.66,27.76,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2022",14714,1997-05-21,0.03,-139.94,-3,1.8,80.4,27.62,27.91,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2023",14715,1997-05-22,0.03,-139.94,-3.3,0.6,82.1,27.58,27.92,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2024",14716,1997-05-23,0.03,-139.94,-2.6,0.3,79.6,27.75,28.07,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2025",14717,1997-05-24,0.03,-139.94,-3.2,1.3,82.1,27.47,28.05,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2026",14718,1997-05-25,0.02,-139.94,-4.6,0.1,83.1,27.7,27.94,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2027",14719,1997-05-26,0.02,-139.94,-5.8,0.1,81,27.92,27.94,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2028",14720,1997-05-27,0.02,-139.95,-5.5,-1,81.3,28.05,28.03,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2029",14721,1997-05-28,0.02,-139.95,-5,0.6,82.6,27.93,28.07,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2030",14722,1997-05-29,0.02,-139.95,-4.5,1.9,85.5,27.74,28.14,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2031",14723,1997-05-30,0.02,-139.95,-5.7,0.6,82.7,28.3,28.13,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2032",14724,1997-05-31,0.03,-139.95,-5.7,0.6,83.1,28.52,28.11,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0
"2033",14725,1997-06-01,0.03,-139.95,-5.2,2.6,81.7,28.51,27.97,70,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2034",14726,1997-06-02,0.02,-139.94,-2.5,1.2,81.6,28.04,28.04,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2035",14727,1997-06-03,0.02,-139.94,0.8,0.8,79.4,28.17,28.22,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2036",14728,1997-06-04,0.02,-139.94,0.4,0.2,80.9,27.8,28.77,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2037",14729,1997-06-05,0.02,-139.94,-1.5,0.7,76.4,28.8,28.84,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2038",14730,1997-06-06,0.02,-139.94,-3.8,2.7,74.9,28.81,28.59,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2039",14731,1997-06-07,0.02,-139.94,-2.7,1.7,79.8,28.07,28.39,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2040",14732,1997-06-08,0.02,-139.94,-5,1.3,77.9,28.78,28.5,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2041",14733,1997-06-09,0.03,-139.94,-2,1.7,80.1,28.15,28.56,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2042",14734,1997-06-10,0.02,-139.93,0.5,-0.5,78.4,28.21,28.51,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2043",14735,1997-06-11,0.02,-139.93,-1,0.6,79.6,28.78,28.86,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2044",14736,1997-06-12,0.02,-139.93,-2.7,2,82.1,28.67,28.78,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2045",14737,1997-06-13,0.02,-139.93,-3.5,2,79.1,29.31,28.78,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2046",14738,1997-06-14,0.02,-139.93,-0.2,-0.2,77,29.3,29.04,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2047",14739,1997-06-15,0.02,-139.93,-1.1,1.7,74.9,29.56,29.28,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2048",14740,1997-06-16,0.02,-139.93,-3.7,2.1,75.6,29.52,29.09,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2049",14741,1997-06-17,0.02,-139.93,-4,3.2,76.8,29.38,29,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2050",14742,1997-06-18,0.02,-139.93,-4.5,4.1,73.9,29.38,28.91,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2051",14743,1997-06-19,0.03,-139.93,-4.5,4.1,75.9,29.42,28.94,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2052",14744,1997-06-20,0.02,-139.93,-4.4,3,73.3,29.43,28.95,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2053",14745,1997-06-21,0.02,-139.93,-3.6,1.7,69.2,29.31,29,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2054",14746,1997-06-22,0.02,-139.93,-2.2,2.3,78.4,28.77,28.97,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2055",14747,1997-06-23,0.02,-139.93,0.6,1,78.8,28.54,29.02,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2056",14748,1997-06-24,0.02,-139.93,1.9,-0.3,81.9,27.41,29.21,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2057",14749,1997-06-25,0.02,-139.93,1,1.4,77.8,28.15,29.02,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2058",14750,1997-06-26,0.02,-139.93,0.4,-1.2,78.2,28.42,29.13,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2059",14751,1997-06-27,0.02,-139.93,-2.5,0.4,81.3,27.89,29.21,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2060",14752,1997-06-28,0.02,-139.93,-5.5,-1.2,78.8,28.98,29.3,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2061",14753,1997-06-29,0.02,-139.93,-4.7,0.1,80.4,28.39,29.32,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2062",14754,1997-06-30,0.02,-139.93,-6.4,3.5,77.9,29.03,29.32,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0
"2063",14755,1997-07-01,0.02,-139.93,-6.4,3.7,74.4,29.46,29.35,71,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"2064",14756,1997-07-02,0.02,-139.93,-5.9,3.3,72.5,29.42,29.31,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"2065",14757,1997-07-03,0.02,-139.93,-5.8,1.8,75.9,29.28,29.3,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"2066",14758,1997-07-04,0.03,-139.94,-5.6,3.8,80.4,28.37,29.24,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"2067",14759,1997-07-05,0.02,-139.94,-5.2,1.2,81.8,27.75,29.09,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"2068",14760,1997-07-06,0.03,-139.94,-4.8,3.6,72.1,29.3,29.07,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"2069",14761,1997-07-07,0.02,-139.94,-6.1,0.4,74,29.39,29.1,1,2,7,0,0,0,0,0,0,1,0,0,0,0,0
"2070",14868,1997-10-22,0.01,-139.91,-6.3,2,80.2,28.04,29.24,315,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"2071",14869,1997-10-23,0.02,-139.92,-4.7,3.8,81.3,27.88,29.3,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"2072",14870,1997-10-24,0.02,-139.92,-0.8,2,79.8,27.68,29.42,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"2073",14871,1997-10-25,0.02,-139.92,-5.8,1.5,75,28.28,29.4,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"2074",14872,1997-10-26,0.02,-139.91,-4.7,0.2,74.6,28.32,29.42,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"2075",14873,1997-10-27,0.01,-139.91,-2,-0.8,77.6,27.92,29.46,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"2076",14874,1997-10-28,0.01,-139.92,0.5,0.7,85.4,26.89,29.42,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"2077",14875,1997-10-29,0.02,-139.92,-2.9,2.9,83.9,27.72,29.37,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"2078",14876,1997-10-30,0.02,-139.92,3,4.6,85.8,26.69,29.37,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"2079",14877,1997-10-31,0.02,-139.91,-2.1,2,78.3,27.92,29.42,1,2,10,0,0,0,0,0,0,0,0,0,1,0,0
"2080",14878,1997-11-01,0.02,-139.92,0.5,3.1,77.2,27.68,29.55,70,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2081",14879,1997-11-02,0.02,-139.91,0.9,2.9,70.6,28.67,29.67,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2082",14880,1997-11-03,0.02,-139.91,-1.6,0.7,72.8,28.48,29.71,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2083",14881,1997-11-04,0.02,-139.91,-0.7,0.7,73.5,28.56,29.88,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2084",14882,1997-11-05,0.02,-139.91,2.5,4.9,76.5,28.56,29.83,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2085",14883,1997-11-06,0.02,-139.91,2.5,3.9,78.7,28.36,29.8,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2086",14884,1997-11-07,0.02,-139.91,-1,0.9,82.8,27.33,29.95,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2087",14885,1997-11-08,0.02,-139.91,-0.9,3.7,73.9,28.6,29.92,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2088",14886,1997-11-09,0.02,-139.91,2.3,1.2,72.8,28.4,30.07,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2089",14887,1997-11-10,0.02,-139.91,-0.5,4,74.6,28.52,30.04,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2090",14888,1997-11-11,0.02,-139.91,4.7,3.8,82.8,26.3,29.9,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2091",14889,1997-11-12,0.02,-139.91,3.3,1.6,75.7,27.84,29.81,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2092",14890,1997-11-13,0.02,-139.91,3.4,-0.1,80.2,27.13,29.82,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2093",14891,1997-11-14,0.02,-139.91,2.4,-1.4,74.3,28,29.94,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2094",14892,1997-11-15,0.02,-139.91,-1.9,-0.3,75,28.6,29.96,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2095",14893,1997-11-16,0.02,-139.91,-0.5,-0.9,79.1,27.68,29.86,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2096",14894,1997-11-17,0.02,-139.92,-0.8,-2.7,81.7,27.76,29.79,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2097",14895,1997-11-18,0.01,-139.92,1.3,-2.5,80.2,28.24,29.76,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2098",14896,1997-11-19,0.01,-139.92,-1.3,2.7,83.5,27.21,29.62,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2099",14897,1997-11-20,0.02,-139.92,-4.4,1.7,79.5,28.36,29.5,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2100",14898,1997-11-21,0.02,-139.92,0.4,-3.6,80.2,28.28,29.56,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2101",14899,1997-11-22,0.02,-139.92,-0.4,-2.4,80.2,28.12,29.55,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2102",14900,1997-11-23,0.02,-139.92,0.9,-1.3,84.3,27.09,29.48,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2103",14901,1997-11-24,0.01,-139.92,-0.9,1.5,79.8,27.96,29.63,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2104",14902,1997-11-25,0.02,-139.92,-2.4,-1.7,76.1,28.75,29.83,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2105",14903,1997-11-26,0.01,-139.92,-2.3,-1.4,77.6,28.75,29.89,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2106",14904,1997-11-27,0.01,-139.92,-1.6,-0.3,78.7,28.56,30,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2107",14905,1997-11-28,0.01,-139.92,-0.8,-0.3,83.9,26.93,29.69,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2108",14906,1997-11-29,0.01,-139.92,0.6,1.1,79.1,27.64,29.45,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2109",14907,1997-11-30,0.02,-139.92,-0.7,-0.7,80.2,27.45,29.7,1,2,11,0,0,0,0,0,0,0,0,0,0,1,0
"2110",14908,1997-12-01,0.02,-139.92,-4.8,-1.5,78.7,28.52,29.64,71,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2111",14909,1997-12-02,0.02,-139.92,-4.6,-1.9,79.1,28.32,29.65,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2112",14910,1997-12-03,0.02,-139.93,-3.1,-0.3,79.5,28.44,29.66,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2113",14911,1997-12-04,0.02,-139.92,-0.9,-0.6,85,26.18,29.54,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2114",14912,1997-12-05,0.02,-139.92,0.5,-2.7,78.7,27.6,29.68,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2115",14913,1997-12-06,0.02,-139.92,-1.7,-1.1,76.5,28.16,29.91,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2116",14914,1997-12-07,0.02,-139.92,-4.6,-0.4,79.5,28.79,29.82,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2117",14915,1997-12-08,0.01,-139.92,-4,-1.5,83.9,27.88,29.74,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2118",14916,1997-12-09,0.02,-139.92,-4.4,-3.8,80.2,27.33,29.54,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2119",14917,1997-12-10,0.01,-139.92,-2.9,-1.8,76.1,28.87,29.81,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2120",14918,1997-12-11,0.01,-139.92,-3.7,-3.4,79.1,28.87,29.9,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2121",14919,1997-12-12,0.02,-139.92,-3.2,-1,80.6,28.48,29.8,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2122",14920,1997-12-13,0.02,-139.93,-1.5,-0.2,84.3,27.29,29.85,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2123",14921,1997-12-14,0.03,-139.93,-2.8,2.3,79.5,28.2,29.69,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2124",14922,1997-12-15,0.02,-139.93,-2.2,-1.7,79.8,28.4,29.83,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2125",14923,1997-12-16,0.02,-139.93,0.8,-2.2,82.1,27.64,29.83,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2126",14924,1997-12-17,0.02,-139.92,-2.2,-2.9,81.3,27.64,29.86,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2127",14925,1997-12-18,0.01,-139.93,-2.3,-1.5,82.1,27.41,29.8,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2128",14926,1997-12-19,0.02,-139.93,-4.9,-1.1,80.9,28.67,29.93,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2129",14927,1997-12-20,0.01,-139.93,-6.4,0,82.4,28.08,29.75,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2130",14928,1997-12-21,0.01,-139.92,-3.3,-4.4,79.1,28.64,29.71,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2131",14929,1997-12-22,0.01,-139.93,-1.5,-2.2,81.7,27.8,29.56,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2132",14930,1997-12-23,0.02,-139.93,-1.8,0.9,83.2,27.29,29.5,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2133",14931,1997-12-24,0.02,-139.93,-2.3,0.8,79.8,28.28,29.66,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2134",14932,1997-12-25,0.02,-139.92,-1,-1.2,82.1,27.72,29.68,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2135",14933,1997-12-26,0.02,-139.93,-1.8,-3.1,75.7,28.36,29.72,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2136",14934,1997-12-27,0.02,-139.93,-3.2,-3.6,80.2,28.32,29.74,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2137",14935,1997-12-28,0.02,-139.93,-2.9,-4.1,84.3,27.37,29.58,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2138",14936,1997-12-29,0.02,-139.93,-5,-1.7,82.1,28.2,29.59,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2139",14937,1997-12-30,0.02,-139.93,-5.4,-0.9,83.5,28.16,29.63,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2140",14938,1997-12-31,0.02,-139.93,-4.8,-3,85.4,27.88,29.64,1,2,12,0,0,0,0,0,0,0,0,0,0,0,1
"2141",14939,1998-01-01,0.02,-139.93,-3.8,2.1,83.5,27.84,29.56,8870,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"2142",14940,1998-01-02,0.02,-139.93,1.6,0.5,84.7,27.41,29.62,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"2143",14941,1998-01-03,0.02,-139.93,0.2,1.5,81.7,27.6,29.51,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
